,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp,,
7,52,XRP,XRP,xrp,737,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",1E+11,48343101197,99989535142,,8,,,2022-06-12T10:10:00.000Z,0.347920856,1463248203,22.4276,-0.53685249,-9.15127686,-11.56324981,-21.49950771,-51.29459449,-54.98245517,16819573132,1.5243,34792085563,2022-06-12T10:10:00.000Z,1839,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,10:51.5,,
8,5426,Solana,SOL,solana,327,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342077054.3,511616946.1,,9,,,2022-06-12T10:09:00.000Z,32.608638,1393248410,29.2347,-1.14057771,-11.65854705,-17.2898169,-35.89683627,-68.35954144,-60.12059649,11154666832,1.0109,16683131790,2022-06-12T10:09:00.000Z,,,,,,10:51.5,,
9,74,Dogecoin,DOGE,dogecoin,484,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,1.32671E+11,1.32671E+11,,10,,,2022-06-12T10:10:00.000Z,0.065867096,697257337.3,68.0145,-0.34446516,-12.60316978,-19.28596345,-25.32435573,-52.9176651,-43.06380018,8738637961,0.7924,8738637961,2022-06-12T10:10:00.000Z,,,,,,10:51.5,,
10,6636,Polkadot,DOT,polkadot-new,351,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579315,1103303471,,11,904869778,6884527643,2022-06-12T10:10:00.000Z,7.608307637,579031744.2,28.3782,-1.30824975,-12.30859084,-18.28372536,-28.32042619,-57.25796937,-57.14366888,7513807244,0.681,8394272227,2022-06-12T10:10:00.000Z,2502,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,10:51.5,,
11,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,450,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273901.3549,273901.3549,,12,,,2022-06-12T10:09:00.000Z,27423.26681,330922686.8,8.2453,-0.42119763,-5.6132311,-7.31803298,-9.7227129,-31.60288199,-29.74947378,7511269934,0.6807,7511269934,2022-06-12T10:09:00.000Z,1027,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,10:51.5,,
12,1958,TRON,TRX,tron,619,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92539080137,92539083418,,13,71659659264,5439932569,2022-06-12T10:09:00.000Z,0.075913458,887839147.5,20.4586,0.00968804,-4.74917521,-5.10961749,5.65911886,25.42434313,25.82634384,7024961618,0.6366,7024961867,2022-06-12T10:09:00.000Z,,,,,,10:51.5,,
13,4943,Dai,DAI,multi-collateral-dai,992,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7008635134,7008635134,,14,,,2022-06-12T10:09:00.000Z,1.000416633,352791128.9,17.0116,-0.00302967,0.07413688,0.06368611,-0.021429,0.08100504,0.04958465,7011555163,0.6354,7011555163,2022-06-12T10:09:00.000Z,1027,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,10:51.5,,
14,3957,UNUS SED LEO,LEO,unus-sed-leo,19,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,953954130,985239504,,15,,,2022-06-12T10:09:00.000Z,5.469485359,6596323.996,-4.7912,-0.19940428,-1.25897202,9.56361875,7.37605206,-4.38564862,-6.52333682,5217638148,0.4729,5388753043,2022-06-12T10:09:00.000Z,1027,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,10:51.5,,
0,1,Bitcoin,BTC,bitcoin,9528,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000,19065531,19065531,,1,,,2022-06-12T14:05:00.000Z,27352.32791,32414847540,13.1099,-0.31008919,-4.8340461,-7.72040252,-11.29521043,-32.46846963,-29.67297652,5.21487E+11,47.5874,5.74399E+11,2022-06-12T14:05:00.000Z,,,,,,06:07.3,,
1,1027,Ethereum,ETH,ethereum,5745,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121144050.1,121144050.1,,2,,,2022-06-12T14:05:00.000Z,1452.691568,23482588022,15.2442,-0.80219305,-7.39507616,-18.48952565,-31.86292612,-52.72104004,-43.67483475,1.75985E+11,16.0592,1.75985E+11,2022-06-12T14:05:00.000Z,,,,,,06:07.3,,
2,825,Tether,USDT,tether,34602,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72494981447,79710622658,,3,,,2022-06-12T14:05:00.000Z,0.998995576,57273983973,15.3284,0.00718283,-0.01623265,-0.03072046,-0.01842217,-0.13425566,-0.1195488,72422165745,6.6088,79630559393,2022-06-12T14:05:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,06:07.3,,
3,3408,USD Coin,USDC,usd-coin,4381,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53889261658,53889261658,,4,,,2022-06-12T14:04:00.000Z,0.999984869,5729780309,25.4101,-0.02909437,-0.01969863,-0.01694523,-0.05380321,0.02573471,0.01107162,53888446238,4.9172,53888446238,2022-06-12T14:04:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,06:07.3,,
4,1839,BNB,BNB,bnb,947,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760,163276974.6,163276974.6,,5,,,2022-06-12T14:04:00.000Z,256.7899344,1395701592,8.7316,-0.56397365,-7.18170354,-13.10450893,-17.2678189,-38.8285921,-30.40510328,41927883611,3.8261,42400321976,2022-06-12T14:04:00.000Z,,,,,,06:07.3,,
5,4687,Binance USD,BUSD,binance-usd,3834,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17907058466,17907058466,,6,,,2022-06-12T14:05:00.000Z,1.00151192,5240336778,18.9161,-0.03835317,0.01083967,0.05161238,-0.10193187,0.19387861,0.08819157,17934132513,1.6366,17934132513,2022-06-12T14:05:00.000Z,1839,BNB,BNB,bnb,BUSD-BD1,06:07.3,,
6,2010,Cardano,ADA,cardano,454,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000,33934048406,34512850429,,7,,,2022-06-12T14:04:00.000Z,0.508087361,1379910421,16.6791,-1.34268811,-11.47921053,-8.85775679,-12.98952034,-47.31159093,-36.27084012,17241461091,1.5733,22863931230,2022-06-12T14:04:00.000Z,1839,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,06:07.3,,
7,52,XRP,XRP,xrp,737,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",1E+11,48343101197,99989535142,,8,,,2022-06-12T14:05:00.000Z,0.347259996,1372941307,23.3327,-0.46880852,-6.99069829,-11.45058529,-23.19467688,-51.48594817,-54.45143616,16787625148,1.5319,34725999642,2022-06-12T14:05:00.000Z,1839,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,06:07.3,,
8,5426,Solana,SOL,solana,327,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342076969.4,511616946.1,,9,,,2022-06-12T14:04:00.000Z,32.01157148,1287165711,23.6017,-1.97738033,-8.98248768,-17.80630142,-42.05030669,-69.15750724,-60.36383927,10950421358,0.9993,16377662443,2022-06-12T14:04:00.000Z,,,,,,06:07.3,,
9,74,Dogecoin,DOGE,dogecoin,484,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,1.32671E+11,1.32671E+11,,10,,,2022-06-12T14:05:00.000Z,0.064658532,631362499.1,48.9475,-1.18362549,-9.87239355,-20.56713941,-31.14881482,-53.70148367,-43.49881854,8578296914,0.7828,8578296914,2022-06-12T14:05:00.000Z,,,,,,06:07.3,,
10,6636,Polkadot,DOT,polkadot-new,351,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579315,1103303471,,11,904869778,6864583039,2022-06-12T14:05:00.000Z,7.58626623,536100888.5,17.8804,-0.85498048,-8.27881996,-18.39928448,-35.23810667,-58.03195422,-56.77984317,7492039606,0.6837,8369953866,2022-06-12T14:05:00.000Z,2502,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,06:07.3,,
11,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,450,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273901.3549,273901.3549,,12,,,2022-06-12T14:04:00.000Z,27302.59285,429031730.3,48.437,-0.5652184,-4.83601285,-7.92454493,-11.43149478,-32.51908203,-29.68394865,7478217174,0.6824,7478217174,2022-06-12T14:04:00.000Z,1027,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,06:07.3,,
12,1958,TRON,TRX,tron,619,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92538514220,92538527770,,13,71659659264,5427739969,2022-06-12T14:04:00.000Z,0.075743313,899826041.2,17.7542,-2.0135273,-1.83109269,-6.95467507,0.63923463,24.75828344,26.28228001,7009173606,0.6396,7009174632,2022-06-12T14:04:00.000Z,,,,,,06:07.3,,
13,4943,Dai,DAI,multi-collateral-dai,992,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7003738015,7003738015,,14,,,2022-06-12T14:05:00.000Z,0.999303672,333769714.9,-3.4475,-0.1096944,-0.08027094,-0.03461314,-0.20839436,-0.07798303,-0.06399191,6998861119,0.6387,6998861119,2022-06-12T14:05:00.000Z,1027,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,06:07.3,,
14,3957,UNUS SED LEO,LEO,unus-sed-leo,19,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,953954130,985239504,,15,,,2022-06-12T14:04:00.000Z,5.489070101,6604810.835,-4.2741,0.17698151,-0.16454025,9.68744848,7.23936457,-3.35312409,-5.99673799,5236321092,0.4778,5408048703,2022-06-12T14:04:00.000Z,1027,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,06:07.3,,
0,1,Bitcoin,BTC,bitcoin,9528,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000,19065650,19065650,,1,,,2022-06-12T16:19:00.000Z,28120.48776,31669172562,17.0076,0.2048605,-0.49037356,-6.09582891,-7.56977369,-31.8279037,-27.67316299,5.36135E+11,47.4014,5.9053E+11,2022-06-12T16:19:00.000Z,,,,,,19:18.2,,
1,1027,Ethereum,ETH,ethereum,5745,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121146206.7,121146206.7,,2,,,2022-06-12T16:18:00.000Z,1526.319852,23542295605,8.691,0.48721685,0.25368772,-15.84415749,-27.2876699,-50.83949893,-40.57940959,1.84908E+11,16.3483,1.84908E+11,2022-06-12T16:18:00.000Z,,,,,,19:18.2,,
2,825,Tether,USDT,tether,34602,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72494981447,79710622658,,3,,,2022-06-12T16:18:00.000Z,0.998864055,55788431942,15.1205,-0.01685998,-0.02366829,-0.03924352,-0.00693857,-0.13924621,-0.1295785,72412631136,6.4022,79620075776,2022-06-12T16:18:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,19:18.2,,
3,3408,USD Coin,USDC,usd-coin,4381,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53939541406,53939541406,,4,,,2022-06-12T16:18:00.000Z,1.000393711,5928727242,22.2611,-0.03369429,0.04096602,0.00420749,0.05777875,0.06819429,0.06122405,53960778020,4.7668,53960778020,2022-06-12T16:18:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,19:18.2,,
4,1839,BNB,BNB,bnb,947,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760,163276974.6,163276974.6,,5,,,2022-06-12T16:18:00.000Z,264.9112696,1384658029,15.7199,0.04882608,-1.19086297,-12.03172644,-12.65218796,-36.85965069,-28.01602381,43253910649,3.8242,43741290527,2022-06-12T16:18:00.000Z,,,,,,19:18.2,,
5,2010,Cardano,ADA,cardano,454,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000,33739028516,34277702082,,6,,,2022-06-12T16:18:00.000Z,0.538099686,1514405219,23.0864,-0.18833461,-2.70368523,-5.82332298,-6.57727931,-44.76818847,-32.17058217,18154960645,1.6051,24214485862,2022-06-12T16:18:00.000Z,1839,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,19:18.2,,
6,4687,Binance USD,BUSD,binance-usd,3834,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17907058466,17907058466,,7,,,2022-06-12T16:19:00.000Z,1.000712475,5255890047,17.5353,-0.2119449,-0.03730279,-0.08223908,0.04027215,0.1569766,0.02447963,17919816796,1.5843,17919816796,2022-06-12T16:19:00.000Z,1839,BNB,BNB,bnb,BUSD-BD1,19:18.2,,
7,52,XRP,XRP,xrp,737,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",1E+11,48343101197,99989535142,,8,,,2022-06-12T16:19:00.000Z,0.362146261,1383791527,21.0968,-0.07397359,0.42928413,-8.39990098,-17.19276221,-49.92175866,-52.2844609,17507273325,1.5479,36214626062,2022-06-12T16:19:00.000Z,1839,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,19:18.2,,
8,5426,Solana,SOL,solana,327,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342076893.5,511616946.1,,9,,,2022-06-12T16:18:00.000Z,34.06648276,1368775723,25.2305,0.71135376,1.0381281,-14.43507004,-36.68269929,-67.73685649,-57.77258323,11653356595,1.0303,17428989875,2022-06-12T16:18:00.000Z,,,,,,19:18.2,,
9,74,Dogecoin,DOGE,dogecoin,484,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,1.32671E+11,1.32671E+11,,10,,,2022-06-12T16:19:00.000Z,0.067620798,645032987.3,30.9457,-0.65231407,-2.07669453,-17.27911765,-25.44551169,-51.83625791,-40.05577053,8971302999,0.7925,8971302999,2022-06-12T16:19:00.000Z,,,,,,19:18.2,,
10,6636,Polkadot,DOT,polkadot-new,351,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579315,1103303471,,11,904869778,7233242583,2022-06-12T16:19:00.000Z,7.993683465,539891401.3,14.5678,-0.76393667,-0.82347731,-15.42107436,-29.0585488,-56.14704616,-54.37901482,7894396441,0.698,8819458716,2022-06-12T16:19:00.000Z,2502,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,19:18.2,,
11,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,450,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273451.3549,273451.3549,,12,,,2022-06-12T16:18:00.000Z,28079.17508,455209919,44.8718,0.61873275,-1.01796014,-6.53931994,-7.76853612,-31.7831697,-27.73565128,7678288471,0.6789,7678288471,2022-06-12T16:18:00.000Z,1027,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,19:18.2,,
12,1958,TRON,TRX,tron,619,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92537839987,92537851086,,13,71659659264,5614037954,2022-06-12T16:18:00.000Z,0.078343074,897830284.6,12.678,0.37390083,3.42534666,-4.86214466,5.6677787,28.0542167,30.48447935,7249698801,0.641,7249699671,2022-06-12T16:18:00.000Z,,,,,,19:18.2,,
13,4943,Dai,DAI,multi-collateral-dai,992,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6991831513,6991831513,,14,,,2022-06-12T16:18:00.000Z,1.001263588,314805803.9,-17.0046,0.01756161,0.11741847,0.07790443,0.11054269,0.19400508,0.11705431,7000666307,0.619,7000666307,2022-06-12T16:18:00.000Z,1027,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,19:18.2,,
14,5805,Avalanche,AVAX,avalanche,266,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000,280980067.2,404229626.5,,15,,,2022-06-12T16:18:00.000Z,19.12791329,723897639.3,40.3734,0.40188272,-4.31704739,-22.8895881,-46.50730949,-76.18775598,-71.54708566,5374562361,0.4752,13772097569,2022-06-12T16:18:00.000Z,1839,BNB,BNB,bnb,0x1ce0c2827e2ef14d5c4f29a091d735a204794041,19:18.2,,
0,1,Bitcoin,BTC,bitcoin,9528,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000,19065650,19065650,,1,,,2022-06-12T17:35:00.000Z,28087.49551,31302517431,18.3381,0.23612756,-1.41384924,-6.51963454,-6.61900628,-31.5596062,-27.4215614,5.35506E+11,47.4012,5.89837E+11,2022-06-12T17:35:00.000Z,,,,,,36:09.2,,
1,1027,Ethereum,ETH,ethereum,5745,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121146206.7,121146206.7,,2,,,2022-06-12T17:34:00.000Z,1518.024114,22881693410,11.6984,-0.17970746,-0.94139713,-16.50518431,-26.92880861,-50.71493789,-40.3354678,1.83903E+11,16.2785,1.83903E+11,2022-06-12T17:34:00.000Z,,,,,,36:09.2,,
